condition,run,model,triples_seen_in_training,frequency,prediction_status
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'nɡ')",1035,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'nɡ')",1035,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'nɡ')",1035,0
10L_90NL,2,10L_90NL_2_3,"('n', 'n', 'nɡ')",647,0
10L_90NL,2,10L_90NL_2_3,"('n', 'n', 'nɡ')",647,0
10L_90NL,2,10L_90NL_2_3,"('n', 'n', 'nɡ')",647,0
10L_90NL,2,10L_90NL_2_3,"('n', 'n', 'nɡ')",647,0
10L_90NL,2,10L_90NL_2_3,"('n', 'n', 'nɡ')",647,0
10L_90NL,2,10L_90NL_2_3,"('n', 'n', 'nɡ')",647,0
10L_90NL,2,10L_90NL_2_3,"('n', 'n', 'nɡ')",647,0
10L_90NL,2,10L_90NL_2_3,"('n', 'n', 'nɡ')",647,0
10L_90NL,2,10L_90NL_2_3,"('n', 'n', 'nɡ')",647,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'nɡ')",592,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'nɡ')",592,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'nɡ')",592,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'nɡ')",592,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'nɡ')",1035,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'nɡ')",1035,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'nɡ')",1035,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'nɡ')",1035,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'nɡ')",592,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'nɡ')",592,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'nɡ')",592,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'nɡ')",592,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'nɡ')",1035,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'nɡ')",1035,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'nɡ')",1035,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'nɡ')",1035,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'nɡ')",592,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'nɡ')",592,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'nɡ')",592,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'nɡ')",1035,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'nɡ')",1035,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'nɡ')",1035,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'nɡ')",1035,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'nɡ')",592,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'nɡ')",1035,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'nɡ')",1035,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'nɡ')",1035,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'nɡ')",1035,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'nɡ')",1035,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'nɡ')",592,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'nɡ')",1035,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'nɡ')",1035,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'nɡ')",1035,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'nɡ')",1035,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'nɡ')",1035,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'nɡ')",1035,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'nɡ')",1035,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'nɡ')",1035,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'nɡ')",1035,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'nɡ')",1035,0
10L_90NL,2,10L_90NL_2_3,"('n', 'n', 'nɡ')",647,0
10L_90NL,2,10L_90NL_2_3,"('n', 'n', 'nɡ')",647,0
10L_90NL,2,10L_90NL_2_3,"('n', 'n', 'nɡ')",647,0
10L_90NL,2,10L_90NL_2_3,"('n', 'n', 'nɡ')",647,0
10L_90NL,2,10L_90NL_2_3,"('n', 'n', 'nɡ')",647,0
10L_90NL,2,10L_90NL_2_3,"('n', 'n', 'nɡ')",647,0
10L_90NL,2,10L_90NL_2_3,"('n', 'n', 'nɡ')",647,0
10L_90NL,2,10L_90NL_2_3,"('n', 'n', 'nɡ')",647,0
10L_90NL,2,10L_90NL_2_3,"('n', 'n', 'nɡ')",647,0
10L_90NL,2,10L_90NL_2_3,"('n', 'n', 'nɡ')",647,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'nɡ')",1035,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'nɡ')",592,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'nɡ')",592,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'nɡ')",1035,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'nɡ')",1035,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'nɡ')",1035,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'nɡ')",1035,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'nɡ')",1035,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'nɡ')",592,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'nɡ')",1035,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'nɡ')",1035,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'nɡ')",1035,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'nɡ')",1035,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'nɡ')",1035,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'nɡ')",1035,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'nɡ')",1035,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'nɡ')",1035,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'nɡ')",1035,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'nɡ')",1035,0
10L_90NL,2,10L_90NL_2_3,"('n', 'n', 'nɡ')",647,0
10L_90NL,2,10L_90NL_2_3,"('n', 'n', 'nɡ')",647,0
10L_90NL,2,10L_90NL_2_3,"('n', 'n', 'nɡ')",647,0
10L_90NL,2,10L_90NL_2_3,"('n', 'n', 'nɡ')",647,0
10L_90NL,2,10L_90NL_2_3,"('n', 'n', 'nɡ')",647,0
10L_90NL,2,10L_90NL_2_3,"('n', 'n', 'nɡ')",647,0
10L_90NL,2,10L_90NL_2_3,"('n', 'n', 'nɡ')",647,0
10L_90NL,2,10L_90NL_2_3,"('n', 'n', 'nɡ')",647,0
10L_90NL,2,10L_90NL_2_3,"('n', 'n', 'nɡ')",647,0
10L_90NL,2,10L_90NL_2_3,"('n', 'n', 'nɡ')",647,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('n', 'n', 'n')",314,0
10L_90NL,2,10L_90NL_2_3,"('n', 'n', 'n')",314,0
10L_90NL,2,10L_90NL_2_3,"('n', 'n', 'n')",314,0
10L_90NL,2,10L_90NL_2_3,"('n', 'n', 'n')",314,0
10L_90NL,2,10L_90NL_2_3,"('n', 'n', 'n')",314,0
10L_90NL,2,10L_90NL_2_3,"('n', 'n', 'n')",314,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('n', 'n', 'n')",314,0
10L_90NL,2,10L_90NL_2_3,"('n', 'n', 'n')",314,0
10L_90NL,2,10L_90NL_2_3,"('n', 'n', 'n')",314,0
10L_90NL,2,10L_90NL_2_3,"('n', 'n', 'n')",314,0
10L_90NL,2,10L_90NL_2_3,"('n', 'n', 'n')",314,0
10L_90NL,2,10L_90NL_2_3,"('n', 'n', 'n')",314,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('n', 'n', 'n')",314,0
10L_90NL,2,10L_90NL_2_3,"('n', 'n', 'n')",314,0
10L_90NL,2,10L_90NL_2_3,"('n', 'n', 'n')",314,0
10L_90NL,2,10L_90NL_2_3,"('n', 'n', 'n')",314,0
10L_90NL,2,10L_90NL_2_3,"('n', 'n', 'n')",314,0
10L_90NL,2,10L_90NL_2_3,"('n', 'n', 'n')",314,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('n', 'n', 'n')",314,0
10L_90NL,2,10L_90NL_2_3,"('n', 'n', 'n')",314,0
10L_90NL,2,10L_90NL_2_3,"('n', 'n', 'n')",314,0
10L_90NL,2,10L_90NL_2_3,"('n', 'n', 'n')",314,0
10L_90NL,2,10L_90NL_2_3,"('n', 'n', 'n')",314,0
10L_90NL,2,10L_90NL_2_3,"('n', 'n', 'n')",314,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'n', 'n')",1325,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
10L_90NL,2,10L_90NL_2_3,"('nɡ', 'nɡ', 'n')",1167,0
